scope,factor,factor_column,blockchain,level,metric,statistic,aggregation,total_configuration_cells,contributing_configuration_cells,metric_observations,minimum_n_metric,maximum_n_metric,point_estimate,ci_lower,ci_upper
legacy_three_workloads,workload,workload,Ethereum,GAFAM,latency_positive_commit,iqr_pct,median,10,10,132,13,15,7.13262364526303,5.142007036793788,9.659345752645734
legacy_three_workloads,workload,workload,Ethereum,GAFAM,latency_positive_commit,sample_std_pct,mean,10,10,132,13,15,6.881106136925867,5.666200101088856,7.319602971466918
legacy_three_workloads,workload,workload,Ethereum,GAFAM,latency_positive_commit,sample_std_pct,median,10,10,132,13,15,6.693786398640995,5.041615850556611,7.403633495743165
legacy_three_workloads,workload,workload,Ethereum,PayPal,latency_positive_commit,iqr_pct,mean,10,10,134,13,15,7.6473090781831825,5.694122656912717,11.30919504057088
legacy_three_workloads,workload,workload,Ethereum,PayPal,latency_positive_commit,iqr_pct,median,10,10,134,13,15,5.6970962041287905,4.14657946809614,9.481139259507785
legacy_three_workloads,workload,workload,Ethereum,PayPal,latency_positive_commit,sample_std_pct,mean,10,10,134,13,15,8.353156145745752,6.0365548042346795,9.184294230064516
legacy_three_workloads,workload,workload,Ethereum,PayPal,latency_positive_commit,sample_std_pct,median,10,10,134,13,15,7.330758772668588,4.312241844306729,8.17037345783618
legacy_three_workloads,workload,workload,Ethereum,VISA,latency_positive_commit,iqr_pct,mean,10,10,132,13,15,8.93204962471779,6.484462824997564,12.460586961474757
legacy_three_workloads,workload,workload,Ethereum,VISA,latency_positive_commit,iqr_pct,median,10,10,132,13,15,9.038629450891284,5.590749084227949,11.34600022439891
legacy_three_workloads,workload,workload,Ethereum,VISA,latency_positive_commit,sample_std_pct,mean,10,10,132,13,15,8.960457621275461,6.742578777424964,9.66526580773062
legacy_three_workloads,workload,workload,Ethereum,VISA,latency_positive_commit,sample_std_pct,median,10,10,132,13,15,8.15817505298121,5.759242359280062,8.797132373085876
legacy_three_workloads,workload,workload,Quorum,GAFAM,latency_positive_commit,iqr_pct,mean,10,10,85,2,13,67.70156071807473,38.727393663486865,77.69888056246434
legacy_three_workloads,workload,workload,Quorum,GAFAM,latency_positive_commit,iqr_pct,median,10,10,85,2,13,49.69391605879494,27.735044718514718,66.81385586665716
legacy_three_workloads,workload,workload,Quorum,GAFAM,latency_positive_commit,sample_std_pct,mean,10,10,85,2,13,56.21700738809947,37.822966505334186,59.61159701038152
legacy_three_workloads,workload,workload,Quorum,GAFAM,latency_positive_commit,sample_std_pct,median,10,10,85,2,13,38.81533680655344,27.682904001130463,43.515672751153794
legacy_three_workloads,workload,workload,Quorum,PayPal,latency_positive_commit,iqr_pct,mean,10,10,138,11,17,19.340548510098476,4.637811898766665,50.092366802328556
legacy_three_workloads,workload,workload,Quorum,PayPal,latency_positive_commit,iqr_pct,median,10,10,138,11,17,4.511320653340972,1.1498892476387952,8.112680660882491
legacy_three_workloads,workload,workload,Quorum,PayPal,latency_positive_commit,sample_std_pct,mean,10,10,138,11,17,65.49967117780434,39.79851153172827,70.1704866628654
legacy_three_workloads,workload,workload,Quorum,PayPal,latency_positive_commit,sample_std_pct,median,10,10,138,11,17,15.734998139392987,3.588818326966545,21.419988588533332
legacy_three_workloads,workload,workload,Quorum,VISA,latency_positive_commit,iqr_pct,mean,10,10,102,3,18,68.31978022899528,36.425431688192816,83.3832920408101
legacy_three_workloads,workload,workload,Quorum,VISA,latency_positive_commit,iqr_pct,median,10,10,102,3,18,57.826601233856465,25.21059825823657,72.14431510732577
legacy_three_workloads,workload,workload,Quorum,VISA,latency_positive_commit,sample_std_pct,mean,10,10,102,3,18,96.29121090262018,56.702808443098824,98.51907070508972
legacy_three_workloads,workload,workload,Quorum,VISA,latency_positive_commit,sample_std_pct,median,10,10,102,3,18,94.64772916655863,41.489969647199004,100.43281669717724
legacy_three_workloads,workload,workload,Solana,GAFAM,latency_positive_commit,iqr_pct,mean,10,10,117,2,13,24.269404511845316,12.915073007535634,29.544959713882605
legacy_three_workloads,workload,workload,Solana,GAFAM,latency_positive_commit,iqr_pct,median,10,10,117,2,13,16.615009771700308,6.773700944325856,23.73300440900267
legacy_three_workloads,workload,workload,Solana,GAFAM,latency_positive_commit,sample_std_pct,mean,10,10,117,2,13,22.246744640148556,13.632303312572681,22.745009415449392
legacy_three_workloads,workload,workload,Solana,GAFAM,latency_positive_commit,sample_std_pct,median,10,10,117,2,13,12.489491306380426,8.767360475343597,14.500799102888093
legacy_three_workloads,workload,workload,Solana,PayPal,latency_positive_commit,iqr_pct,mean,10,6,55,2,13,26.151033907624736,12.852152133051394,39.71669300065915
legacy_three_workloads,workload,workload,Solana,PayPal,latency_positive_commit,iqr_pct,median,10,6,55,2,13,22.227212175417403,7.660029723832707,28.46111306969802
legacy_three_workloads,workload,workload,Solana,PayPal,latency_positive_commit,sample_std_pct,mean,10,6,55,2,13,23.258212337304936,14.183552692106701,26.282850540132152
legacy_three_workloads,workload,workload,Solana,PayPal,latency_positive_commit,sample_std_pct,median,10,6,55,2,13,16.061738618066336,9.304682044897334,18.955825374915154
legacy_three_workloads,workload,workload,Solana,VISA,latency_positive_commit,iqr_pct,mean,10,5,66,10,15,29.238794368044104,14.832931476843918,42.71108576429152
legacy_three_workloads,workload,workload,Solana,VISA,latency_positive_commit,iqr_pct,median,10,5,66,10,15,24.838315324552404,10.342570235955439,38.312355659343154
legacy_three_workloads,workload,workload,Solana,VISA,latency_positive_commit,sample_std_pct,mean,10,5,66,10,15,26.9018433332778,19.80947707134845,29.166129406037417
legacy_three_workloads,workload,workload,Solana,VISA,latency_positive_commit,sample_std_pct,median,10,5,66,10,15,23.035376896121896,13.531254202443481,33.7730682749918
legacy_three_workloads,scaling,network_size,Algorand,10 nodes,latency_positive_commit,iqr_pct,mean,15,15,196,13,14,4.90618701941576,3.581290819021814,7.414665155019789
legacy_three_workloads,scaling,network_size,Algorand,10 nodes,latency_positive_commit,iqr_pct,median,15,15,196,13,14,3.0681482938342044,1.5501022604967358,4.419677597555773
legacy_three_workloads,scaling,network_size,Algorand,10 nodes,latency_positive_commit,sample_std_pct,mean,15,15,196,13,14,6.977986709680261,4.537425458271163,7.665914029485202
legacy_three_workloads,scaling,network_size,Algorand,10 nodes,latency_positive_commit,sample_std_pct,median,15,15,196,13,14,8.339109906561054,1.947386897298202,9.469839307053997
legacy_three_workloads,scaling,network_size,Algorand,40 nodes,latency_positive_commit,iqr_pct,mean,15,15,195,13,13,18.481085312789837,13.482151655513215,24.857578898665896
legacy_three_workloads,scaling,network_size,Algorand,40 nodes,latency_positive_commit,iqr_pct,median,15,15,195,13,13,19.545677398267692,8.045371930287645,25.535658505022752
legacy_three_workloads,scaling,network_size,Algorand,40 nodes,latency_positive_commit,sample_std_pct,mean,15,15,195,13,13,17.953739048908737,14.347952536320403,18.60660336162633
legacy_three_workloads,scaling,network_size,Algorand,40 nodes,latency_positive_commit,sample_std_pct,median,15,15,195,13,13,17.641000375094922,13.75482202783851,19.835163456561716
legacy_three_workloads,scaling,network_size,Diem,10 nodes,latency_positive_commit,iqr_pct,mean,15,15,190,11,14,9.481787508692094,6.864275468784466,11.826886435171556
legacy_three_workloads,scaling,network_size,Diem,10 nodes,latency_positive_commit,iqr_pct,median,15,15,190,11,14,9.462624216722565,4.330629736729225,11.164728877720089
legacy_three_workloads,scaling,network_size,Diem,10 nodes,latency_positive_commit,sample_std_pct,mean,15,15,190,11,14,8.35630690041176,6.893454461860506,8.715700324583079
legacy_three_workloads,scaling,network_size,Diem,10 nodes,latency_positive_commit,sample_std_pct,median,15,15,190,11,14,7.335392653779491,5.710081547433102,9.358703265872258
legacy_three_workloads,scaling,network_size,Diem,40 nodes,latency_positive_commit,iqr_pct,mean,15,15,225,9,23,22.098428875874085,17.875974926775584,26.903384831065537
legacy_three_workloads,scaling,network_size,Diem,40 nodes,latency_positive_commit,iqr_pct,median,15,15,225,9,23,16.10615975585685,9.260729508525047,19.712556546265088
legacy_three_workloads,scaling,network_size,Diem,40 nodes,latency_positive_commit,sample_std_pct,mean,15,15,225,9,23,17.845053534639817,14.782539726029356,18.977146008411346
legacy_three_workloads,scaling,network_size,Diem,40 nodes,latency_positive_commit,sample_std_pct,median,15,15,225,9,23,13.86686040696482,9.086986308108383,15.613493935661305
legacy_three_workloads,scaling,network_size,Ethereum,10 nodes,latency_positive_commit,iqr_pct,mean,15,15,203,13,15,10.300641414557198,8.409038027343323,13.80132737183033
legacy_three_workloads,scaling,network_size,Ethereum,10 nodes,latency_positive_commit,iqr_pct,median,15,15,203,13,15,10.11922672809696,6.960121482518025,12.825097123286955
legacy_three_workloads,scaling,network_size,Ethereum,10 nodes,latency_positive_commit,sample_std_pct,mean,15,15,203,13,15,11.1131355588691,8.738487940439928,11.68833817170017
legacy_three_workloads,scaling,network_size,Ethereum,10 nodes,latency_positive_commit,sample_std_pct,median,15,15,203,13,15,10.39693269553368,7.530249438722329,11.47316390300501
legacy_three_workloads,scaling,network_size,Ethereum,40 nodes,latency_positive_commit,iqr_pct,mean,15,15,195,13,13,6.163890109007121,4.681245848841494,7.387923282372335
legacy_three_workloads,scaling,network_size,Ethereum,40 nodes,latency_positive_commit,iqr_pct,median,15,15,195,13,13,5.732684152662163,3.9586019756118267,7.243723275395055
legacy_three_workloads,scaling,network_size,Ethereum,40 nodes,latency_positive_commit,sample_std_pct,mean,15,15,195,13,13,5.016677710428952,4.254715241910596,5.22939933240376
legacy_three_workloads,scaling,network_size,Ethereum,40 nodes,latency_positive_commit,sample_std_pct,median,15,15,195,13,13,4.8827636733601105,3.8699468931735574,5.3955868520340955
legacy_three_workloads,scaling,network_size,Quorum,10 nodes,latency_positive_commit,iqr_pct,mean,15,15,150,3,17,59.2622492301916,33.93193930834839,76.59458218626892
legacy_three_workloads,scaling,network_size,Quorum,10 nodes,latency_positive_commit,iqr_pct,median,15,15,150,3,17,48.15531063095548,19.973966080881127,62.33236608132936
legacy_three_workloads,scaling,network_size,Quorum,10 nodes,latency_positive_commit,sample_std_pct,mean,15,15,150,3,17,86.23512983360932,57.413648082850905,87.97020728949786
legacy_three_workloads,scaling,network_size,Quorum,10 nodes,latency_positive_commit,sample_std_pct,median,15,15,150,3,17,54.73078776365208,30.00915271575348,76.98138099130169
legacy_three_workloads,scaling,network_size,Quorum,40 nodes,latency_positive_commit,iqr_pct,mean,15,15,175,2,18,44.31234374125407,27.331959507709968,55.12710415872849
legacy_three_workloads,scaling,network_size,Quorum,40 nodes,latency_positive_commit,iqr_pct,median,15,15,175,2,18,28.308346734450392,7.609436660951223,46.78483911570584
legacy_three_workloads,scaling,network_size,Quorum,40 nodes,latency_positive_commit,sample_std_pct,mean,15,15,175,2,18,59.103463145406714,37.025167256678486,59.832115510391056
legacy_three_workloads,scaling,network_size,Quorum,40 nodes,latency_positive_commit,sample_std_pct,median,15,15,175,2,18,55.21315082327023,29.99535062815984,59.74835322271385
legacy_three_workloads,scaling,network_size,Solana,10 nodes,latency_positive_commit,iqr_pct,mean,15,15,172,2,15,32.27162067717566,21.132917998306187,39.40308787390783
legacy_three_workloads,scaling,network_size,Solana,10 nodes,latency_positive_commit,iqr_pct,median,15,15,172,2,15,29.76102030708273,13.142163889740818,37.47274517134553
legacy_three_workloads,scaling,network_size,Solana,10 nodes,latency_positive_commit,sample_std_pct,mean,15,15,172,2,15,29.212803966451453,20.706419872314157,29.854749350068793
legacy_three_workloads,scaling,network_size,Solana,10 nodes,latency_positive_commit,sample_std_pct,median,15,15,172,2,15,27.943742727065796,15.991087032387293,31.685330744109137
legacy_three_workloads,scaling,network_size,Solana,40 nodes,latency_positive_commit,iqr_pct,mean,15,6,66,2,13,10.286651707797873,5.5781084219660615,13.906073472399168
legacy_three_workloads,scaling,network_size,Solana,40 nodes,latency_positive_commit,iqr_pct,median,15,6,66,2,13,7.468955030198371,4.009753413812909,12.476195381992138
legacy_three_workloads,scaling,network_size,Solana,40 nodes,latency_positive_commit,sample_std_pct,mean,15,6,66,2,13,9.722312932488725,6.342989144413753,10.377478356006275
legacy_three_workloads,scaling,network_size,Solana,40 nodes,latency_positive_commit,sample_std_pct,median,15,6,66,2,13,10.154277040348099,6.06636370454748,11.34363056608355
six_workloads,topology,mode,Algorand,fat-tree,energy_observed,iqr_pct,mean,12,12,159,13,16,17.291198334147925,13.579305610078835,22.21558458945597
six_workloads,topology,mode,Algorand,fat-tree,energy_observed,iqr_pct,median,12,12,159,13,16,16.465299030918036,11.364064525420888,23.448351714787886
six_workloads,topology,mode,Algorand,fat-tree,energy_observed,sample_std_pct,mean,12,12,159,13,16,14.671438037493838,12.37229547141899,15.361661047736895
six_workloads,topology,mode,Algorand,fat-tree,energy_observed,sample_std_pct,median,12,12,159,13,16,15.229783638721308,12.053668098895695,15.838684008281815
six_workloads,topology,mode,Algorand,full mesh,energy_observed,iqr_pct,mean,12,12,159,13,14,20.212987742422587,15.196288583603577,23.887308928166124
six_workloads,topology,mode,Algorand,full mesh,energy_observed,iqr_pct,median,12,12,159,13,14,18.824776530058497,13.639361207035817,24.005373296973133
six_workloads,topology,mode,Algorand,full mesh,energy_observed,sample_std_pct,mean,12,12,159,13,14,16.071257515372313,13.487437840600723,16.83236171403274
six_workloads,topology,mode,Algorand,full mesh,energy_observed,sample_std_pct,median,12,12,159,13,14,15.740103890076965,12.391815581968517,16.947675276300338
six_workloads,topology,mode,Algorand,hypercube,energy_observed,iqr_pct,mean,12,12,156,13,13,19.346391222708696,15.334658545304444,24.332426772903354
six_workloads,topology,mode,Algorand,hypercube,energy_observed,iqr_pct,median,12,12,156,13,13,20.771581657533382,12.996968220537966,24.69630314812797
six_workloads,topology,mode,Algorand,hypercube,energy_observed,sample_std_pct,mean,12,12,156,13,13,15.805045782526017,13.377898889474112,16.51330179979267
six_workloads,topology,mode,Algorand,hypercube,energy_observed,sample_std_pct,median,12,12,156,13,13,14.994982659407327,12.15101728003312,16.142818338633205
six_workloads,topology,mode,Algorand,scale-free,energy_observed,iqr_pct,mean,12,12,157,11,17,15.521384019964474,12.263098389693136,19.609809075870075
six_workloads,topology,mode,Algorand,scale-free,energy_observed,iqr_pct,median,12,12,157,11,17,14.75592887894183,10.479504036915843,19.210143308549895
six_workloads,topology,mode,Algorand,scale-free,energy_observed,sample_std_pct,mean,12,12,157,11,17,13.443848988140283,11.219648952152244,14.149439682727206
six_workloads,topology,mode,Algorand,scale-free,energy_observed,sample_std_pct,median,12,12,157,11,17,13.515481151697653,10.772051657561398,14.705092660010614
six_workloads,topology,mode,Algorand,torus,energy_observed,iqr_pct,mean,12,12,156,13,13,15.982068960098239,12.820185896482625,20.377770572736225
six_workloads,topology,mode,Algorand,torus,energy_observed,iqr_pct,median,12,12,156,13,13,15.511725973193105,12.28002460003433,20.15575966823107
six_workloads,topology,mode,Algorand,torus,energy_observed,sample_std_pct,mean,12,12,156,13,13,13.905999431634909,11.68026480032942,14.622371214753812
six_workloads,topology,mode,Algorand,torus,energy_observed,sample_std_pct,median,12,12,156,13,13,14.27682961707061,11.145134393421015,15.130959506725251
six_workloads,topology,mode,Diem,fat-tree,energy_observed,iqr_pct,mean,12,12,207,11,25,19.95612449140452,15.763440705752755,23.813297500394718
six_workloads,topology,mode,Diem,fat-tree,energy_observed,iqr_pct,median,12,12,207,11,25,22.09815297203283,13.857619933440407,24.38420920125204
six_workloads,topology,mode,Diem,fat-tree,energy_observed,sample_std_pct,mean,12,12,207,11,25,14.92639232506569,12.773996682001885,15.808008806807912
