blockchain,mode,workload,cores,ram,secondaries,dataset,link_strategy,network_size,dynamic,metric,statistic,n_metric,point_estimate,ci_lower,ci_upper
Solana,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,12,8.39616215030422,3.049215983650552,33.73221783997948
Solana,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,12,15.184267535868411,7.102265369333088,19.335033046453248
Solana,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,0,,,
Solana,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,21.078932664227796,3.7879938128927635,42.24503710124746
Solana,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,18.084896993955237,11.232668620890117,22.014923654342997
Solana,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,0,,,
Solana,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,21.15403273871402,1.836795647431526,62.455172060737205
Solana,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,27.943742727065796,14.957955974121564,34.111644012668485
Solana,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,24.76050110537951,4.85123115576281,32.58958065322087
Solana,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,13.874835901606628,8.254152194649743,16.816124072651306
Solana,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,15,27.44972869454197,10.158777127443576,46.26954411677342
Solana,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,15,28.614533123960136,14.172110948990216,37.00697271668695
Solana,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,0,,,
Solana,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,14.693404043752073,4.692165010395645,20.169284970838728
Solana,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,8.249129964972854,5.478339709272642,9.890279346991514
Solana,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,1,,,
Solana,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,1,,,
Solana,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,24.838315324552404,9.065735888309405,41.162309369626264
Solana,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,23.035376896121896,11.134169064720453,34.3782758837753
Solana,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,0,,,
Solana,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,8,27.77624858549714,7.501202533089612,53.86669633915657
Solana,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,8,24.16381401886254,12.103291886278733,30.543969331535788
Solana,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,0,,,
Solana,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,2,13.271902076743213,0.0,13.271902076743213
Solana,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,2,18.769303915417915,0.0,18.769303915417915
Solana,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,1,,,
Solana,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,1,,,
Solana,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,2,42.671701675713955,0.0,42.671701675713955
Solana,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,2,60.34689923933339,0.0,60.34689923933339
Solana,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,12,12.075986804686595,2.3366408137490846,24.692354277626034
Solana,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,12,11.104146711154225,6.655339780839034,14.018414305097775
Solana,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,2,10.529955365562332,0.0,10.529955365562332
Solana,scale-free,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,2,14.89160568916159,0.0,14.89160568916159
Solana,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,0,,,
Solana,scale-free,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,9,65.20564776663244,3.835371924807044,141.71892887567063
Solana,scale-free,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,9,45.14507072323839,21.411331942594355,68.46618133070693
Solana,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,0,,,
Solana,scale-free,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,14,54.56633699712799,6.810855514669983,85.31231708224308
Solana,scale-free,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,14,41.724491633885535,28.643682679297044,48.90902517548188
Solana,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,0,,,
Solana,scale-free,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,torus,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,11.875440206603637,2.3879710945961548,18.680761984929696
Solana,torus,DDoS,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,8.683303238510792,4.541948290474157,10.904379150543885
Solana,torus,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,0,,,
Solana,torus,DDoS,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,torus,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,10,36.752960815069585,6.324223740583195,73.17459573657953
Solana,torus,FIFA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,10,32.207204997310726,17.564046692289015,42.69738609938766
Solana,torus,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,0,,,
Solana,torus,FIFA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,13,47.775885558583106,17.73409007571477,80.0958179368111
Solana,torus,GAFAM,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,13,34.64736546393419,22.50811339625934,40.452570674871225
Solana,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,13,3.5284632025992537,0.7528934821280087,9.394446380577731
Solana,torus,GAFAM,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,13,3.892786009229417,2.101849074331166,5.011319765414304
Solana,torus,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,12,25.430419597619142,2.0882593329996135,40.83416156970241
Solana,torus,Gaming,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,12,18.943758365521976,12.013134379960661,23.141573154045318
Solana,torus,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,0,,,
Solana,torus,Gaming,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,0,,,
Solana,torus,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,11,29.76102030708273,9.64925473343753,47.24641525808622
Solana,torus,PayPal,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,11,22.58532588951267,12.105087071227754,28.324436349849833
Solana,torus,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,1,,,
Solana,torus,PayPal,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,1,,,
Solana,torus,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,iqr_pct,15,9.276759969055483,3.7197735404665138,35.70689452108493
Solana,torus,VISA,8,16,10,2023,hop,10 nodes,0,latency_positive_commit,sample_std_pct,15,17.162819841788732,8.686367012230109,21.467549373410797
Solana,torus,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,iqr_pct,1,,,
Solana,torus,VISA,8,16,10,2023,hop,40 nodes,0,latency_positive_commit,sample_std_pct,1,,,
Algorand,fat-tree,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,14.84566368693683,4.186378871285091,37.18274808939494
Algorand,fat-tree,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,16.42187146109291,10.044383806024912,20.59274291884511
Algorand,fat-tree,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,27.763240445625712,5.52350471933888,36.6531492300276
Algorand,fat-tree,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,15.79478980782952,9.838502235272966,19.522149935555397
Algorand,fat-tree,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,16,23.441010904854885,10.015208555548513,30.824789682735023
Algorand,fat-tree,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,16,15.491742449925589,10.465844378838861,19.26344658649151
Algorand,fat-tree,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,25.630942465852826,8.293889371274018,44.1811846073776
Algorand,fat-tree,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,16.695712746318268,10.576168084360052,20.649252452150265
Algorand,fat-tree,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,21.883446487381544,3.86654928000688,27.999329047560124
Algorand,fat-tree,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,13.940422763083316,8.603103542188462,17.614003563023296
Algorand,fat-tree,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,18.084934374899245,5.441453838540201,42.85605659179154
Algorand,fat-tree,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,18.617633564024835,11.464881910384554,23.247896194588073
Algorand,fat-tree,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,11.39552240317095,3.696613574958592,26.47366261250117
Algorand,fat-tree,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,11.612742287336353,5.727327142904304,15.736305159588728
Algorand,fat-tree,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,9.809196162395132,4.104593451978402,38.578737949725785
Algorand,fat-tree,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,15.046981043338883,8.397862919927357,18.866193700624546
Algorand,fat-tree,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,8.920557837009417,2.9104620104813095,26.6306337480449
Algorand,fat-tree,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,11.106513959972318,4.259860596468302,15.588396374019924
Algorand,fat-tree,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,13.944387155605849,3.7940161183903625,25.02615052224662
Algorand,fat-tree,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,12.18860352476333,6.138149011216239,16.473577849864455
Algorand,fat-tree,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,13.607405580220961,5.196891725211799,31.650749364168718
Algorand,fat-tree,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,13.727656608137007,7.884743975465295,17.990256824474702
Algorand,fat-tree,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,18.168072505821765,3.406296731953221,35.36251848005432
Algorand,fat-tree,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,15.412586234103733,8.955567712072046,19.22590301698212
Algorand,full mesh,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,14,16.35109576128665,5.386261117744732,43.802579317187124
Algorand,full mesh,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,14,17.66508926985908,8.491425911455467,24.30757171498203
Algorand,full mesh,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,19.008168384823364,3.2049884313924837,34.1770880460412
Algorand,full mesh,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,15.671239690812252,9.552184993594175,20.097967618916933
Algorand,full mesh,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,14,19.408884102196538,8.06238334540381,33.883319135157876
Algorand,full mesh,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,14,17.639338486801105,9.281643268831548,24.39271394304759
Algorand,full mesh,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,16.8806360819946,3.965131052913911,30.149534887334564
Algorand,full mesh,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,13.322486987341044,8.096397393651488,16.660671543038053
Algorand,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,14,25.99292452703196,8.588401146521916,43.111544769119355
Algorand,full mesh,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,14,19.726330732331977,13.04512892582898,24.24445534010711
Algorand,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,23.337026242078853,6.904577715119376,31.03641592636401
Algorand,full mesh,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,12.5561971215151,8.540400445118747,14.916303287599142
Algorand,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,31.132538376354653,9.518031732436425,49.2979795083635
Algorand,full mesh,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,20.278444629138644,12.942935564402331,24.802774820882274
Algorand,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,18.64138467529363,6.869531234257857,30.05024980780128
Algorand,full mesh,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,12.374684570682454,8.119361758166391,15.001439308377062
Algorand,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,11.902879426814719,4.464375092002623,34.860543025882976
Algorand,full mesh,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,15.808968089341677,8.553309132321894,20.54934530736496
Algorand,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,17.67716174462615,6.123460085531885,27.854285777958737
Algorand,full mesh,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,11.881436914020279,8.056844832956106,13.663582455903503
Algorand,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,27.38116908691557,4.597689149863303,38.97312763176467
Algorand,full mesh,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,21.902289425909647,11.63330041572401,28.52879357548951
Algorand,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,14.841984499654377,4.500410099212991,30.582863738277958
Algorand,full mesh,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,14.028584266714528,7.86593175275271,18.357232682849276
Algorand,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,23.13982711672411,7.480335339052515,32.84201771593085
Algorand,hypercube,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,16.447877749111846,10.288731897849548,20.651344299971434
Algorand,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,16.4783226225395,3.524351773700102,32.65616313975356
Algorand,hypercube,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,14.044003782788955,9.340102214014246,17.21051613997025
Algorand,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,22.25957520206218,8.881821294521233,50.97211643084456
Algorand,hypercube,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,22.486140042275668,13.50068109855163,28.812089947496638
Algorand,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,21.701270685873315,5.266386453132866,44.86068601093597
Algorand,hypercube,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,20.583685518136466,13.148789141422599,26.038635337819212
Algorand,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,23.22655860650008,8.679815695707816,33.35148823916228
Algorand,hypercube,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,15.945961536025697,9.723132799866438,20.383310847900493
Algorand,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,25.621355436748782,3.498097997028108,29.59615267942589
Algorand,hypercube,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,12.55736024711336,8.064964771054608,14.81397439197953
Algorand,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,19.841892629193453,7.7637549046381364,44.75189273103404
Algorand,hypercube,Gaming,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,18.9246675445385,10.977320736048721,24.774864473618216
Algorand,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,32.60720864639278,10.487540614693286,52.053323286939154
Algorand,hypercube,Gaming,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,22.476599606264557,15.22023111605383,26.690091892411267
Algorand,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,10.490440408621986,3.720888429608714,19.831671309679724
Algorand,hypercube,PayPal,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,9.674006353334502,4.779107733816184,13.603553092871213
Algorand,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,7.207457215002351,3.26942695077934,24.93505574515771
Algorand,hypercube,PayPal,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,12.191479708843156,5.995572226270982,16.06047255909091
Algorand,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,10.716806238193724,2.813526312509409,30.360720272164972
Algorand,hypercube,VISA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,11.687289026025912,5.1166687800973625,14.62205944011328
Algorand,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,18.865979864652083,7.171321480073334,29.47412599810794
Algorand,hypercube,VISA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,12.641478275853585,8.375132298376235,15.117345311229991
Algorand,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,25.789494523650703,6.793826876325473,40.65309474201962
Algorand,scale-free,DDoS,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,16.964534766462386,11.339386552359986,20.647047506355847
Algorand,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,19.004671561413577,7.869276615149806,38.968211826131665
Algorand,scale-free,DDoS,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,17.355021415888796,10.619005895791407,21.944994940971313
Algorand,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,17,12.245442945818281,4.996780915446875,25.322765879247214
Algorand,scale-free,FIFA,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,17,11.04446995563361,7.229687782852158,13.366261371359549
Algorand,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,11,16.673140690783836,5.201760080258038,34.201492620155804
Algorand,scale-free,FIFA,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,11,15.763957284470422,8.128266483896677,21.316865398487224
Algorand,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,iqr_pct,13,13.457602366317639,3.906603926243328,32.57809918581711
Algorand,scale-free,GAFAM,8,16,10,2023,hop,10 nodes,0,energy_observed,sample_std_pct,13,14.677839059799734,8.459427777649056,18.94964890215024
Algorand,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,iqr_pct,13,16.05425539156602,4.8050034657916765,29.586457898170558
Algorand,scale-free,GAFAM,8,16,10,2023,hop,40 nodes,0,energy_observed,sample_std_pct,13,13.18433836164196,8.091395474378498,16.31146333989282
