hash,workload,run,mode,dataset,link_strategy,cores,ram,secondaries,network_size,dynamic,submit_number,commit_number,abort_number,average_load,average_throughput,average_latency,median_latency,start_bench,blockchain,MiB-Rx,MiB-Tx,energy,bandwidth,switch,latency
6e27bd,gafam,9,full-mesh,diablo,hop,8,16,10,1,0,30320,1607,0,167.7,8.9,89.31,87.22,2025-06-18 09:52:59.954,poa,4.42,3.7,13.981548807044256,1.0,0,0
f6cfef,10000,2,full-mesh,diablo,hop,8,16,10,1,0,1199990,813,0,9969.2,6.8,43.36,37.67,2025-06-18 13:49:38.406,poa,107.89,79.32,11.611509817721242,1.0,0,0
f6cfef,10000,8,full-mesh,diablo,hop,8,16,10,1,0,1199990,1354,0,9999.9,11.3,36.93,24.44,2025-06-18 14:41:59.332,poa,107.89,79.32,10.202509117618874,1.0,0,0
f6cfef,10000,5,full-mesh,diablo,hop,8,16,10,1,0,1199990,1616,0,9999.9,13.5,52.12,53.67,2025-06-18 14:15:44.330,poa,107.89,79.32,9.55639805051891,1.0,0,0
f6cfef,10000,1,full-mesh,diablo,hop,8,16,10,1,0,1199990,2365,0,9986.2,19.7,50.3,38.62,2025-06-18 13:40:46.329,poa,107.89,79.32,12.46318601105906,1.0,0,0
f6cfef,10000,6,full-mesh,diablo,hop,8,16,10,1,0,1199990,1289,0,9999.9,10.7,43.3,40.52,2025-06-18 14:24:26.320,poa,107.89,79.32,9.174898461007164,1.0,0,0
f6cfef,10000,7,full-mesh,diablo,hop,8,16,10,1,0,1199990,1156,0,9984.1,9.6,54.48,54.06,2025-06-18 14:33:07.907,poa,107.89,79.32,7.94297926481966,1.0,0,0
f6cfef,10000,10,full-mesh,diablo,hop,8,16,10,1,0,1199990,1063,0,9992.1,8.9,44.1,35.53,2025-06-18 14:59:24.644,poa,107.89,79.32,13.820361470165597,1.0,0,0
f6cfef,10000,4,full-mesh,diablo,hop,8,16,10,1,0,1199990,1498,0,9999.9,12.5,61.58,68.3,2025-06-18 14:07:01.570,poa,107.89,79.32,8.830163703317556,1.0,0,0
f6cfef,10000,3,full-mesh,diablo,hop,8,16,10,1,0,1199990,656,0,9999.9,5.5,33.72,23.8,2025-06-18 13:58:20.312,poa,107.89,79.32,9.090184302029316,1.0,0,0
f6cfef,10000,9,full-mesh,diablo,hop,8,16,10,1,0,1199990,1196,0,9999.9,10.0,55.35,68.87,2025-06-18 14:50:40.929,poa,107.89,79.32,12.547314611601927,1.0,0,0
5f0fc0,visa,2,full-mesh,diablo,hop,8,16,10,1,0,540000,3374,0,1800.0,11.2,150.58,156.67,2025-06-18 12:05:04.988,poa,26.19,22.79,17.95094715067752,1.0,0,0
5f0fc0,visa,8,full-mesh,diablo,hop,8,16,10,1,0,540000,3230,0,1800.0,10.8,144.09,131.57,2025-06-18 13:08:38.246,poa,26.19,22.79,21.754686949498307,1.0,0,0
5f0fc0,visa,5,full-mesh,diablo,hop,8,16,10,1,0,540000,2752,0,1800.0,9.2,148.2,139.3,2025-06-18 12:36:54.761,poa,26.19,22.79,22.13053435943687,1.0,0,0
5f0fc0,visa,1,full-mesh,diablo,hop,8,16,10,1,0,540000,3373,0,1800.0,11.2,143.18,142.93,2025-06-18 11:54:21.089,poa,26.19,22.79,19.98166323849709,1.0,0,0
5f0fc0,visa,6,full-mesh,diablo,hop,8,16,10,1,0,540000,4033,0,1800.0,13.4,137.1,127.52,2025-06-18 12:47:28.993,poa,26.19,22.79,21.514454848053813,1.0,0,0
5f0fc0,visa,7,full-mesh,diablo,hop,8,16,10,1,0,540000,3416,0,1800.0,11.4,156.26,171.12,2025-06-18 12:58:02.898,poa,26.19,22.79,27.139582303515674,1.0,0,0
5f0fc0,visa,10,full-mesh,diablo,hop,8,16,10,1,0,540000,3584,0,1800.0,11.9,158.58,160.68,2025-06-18 13:29:44.722,poa,26.19,22.79,24.74445468958333,1.0,0,0
5f0fc0,visa,4,full-mesh,diablo,hop,8,16,10,1,0,540000,3148,0,1800.0,10.5,150.6,152.41,2025-06-18 12:26:22.293,poa,26.19,22.79,24.94232691834238,1.0,0,0
5f0fc0,visa,3,full-mesh,diablo,hop,8,16,10,1,0,540000,3871,0,1800.0,12.9,148.38,129.73,2025-06-18 12:15:47.913,poa,26.19,22.79,23.877051489168238,1.0,0,0
5f0fc0,visa,9,full-mesh,diablo,hop,8,16,10,1,0,540000,2942,0,1800.0,9.8,126.89,98.43,2025-06-18 13:19:12.534,poa,26.19,22.79,19.296560260897394,1.0,0,0
b19581,football,2,full-mesh,diablo,hop,8,16,10,1,0,4056130,214,0,32964.2,1.7,7.14,8.21,2025-06-18 15:27:41.969,poa,229.85,106.07,8.775684518303674,1.0,0,0
b19581,football,8,full-mesh,diablo,hop,8,16,10,1,0,4056130,428,0,33033.0,3.5,4.68,4.78,2025-06-18 16:56:54.749,poa,229.85,106.07,7.897110450405692,1.0,0,0
b19581,football,5,full-mesh,diablo,hop,8,16,10,1,0,4056130,208,0,40156.8,2.1,22.38,39.36,2025-06-18 16:12:22.865,poa,229.85,106.07,9.544152546033157,1.0,0,0
b19581,football,1,full-mesh,diablo,hop,8,16,10,1,0,4056130,532,0,33085.0,4.3,8.6,6.21,2025-06-18 15:12:49.390,poa,229.85,106.07,10.581442712207545,1.0,0,0
b19581,football,6,full-mesh,diablo,hop,8,16,10,1,0,4056130,388,0,31315.2,3.0,30.4,22.45,2025-06-18 16:27:10.487,poa,229.85,106.07,11.421903969504093,1.0,0,0
b19581,football,7,full-mesh,diablo,hop,8,16,10,1,0,4056130,214,0,31250.5,1.6,16.13,17.05,2025-06-18 16:41:49.992,poa,229.85,106.07,8.784093846888599,1.0,0,0
b19581,football,10,full-mesh,diablo,hop,8,16,10,1,0,4056130,115,0,32700.7,0.9,7.73,7.71,2025-06-18 17:26:42.956,poa,229.85,106.07,9.86539765338957,1.0,0,0
b19581,football,4,full-mesh,diablo,hop,8,16,10,1,0,4056130,213,0,35793.6,1.9,13.85,20.88,2025-06-18 15:57:14.295,poa,229.85,106.07,7.58723026208874,1.0,0,0
b19581,football,9,full-mesh,diablo,hop,8,16,10,1,0,4056130,323,0,40159.3,3.2,10.49,6.0,2025-06-18 17:11:30.050,poa,229.85,106.07,9.018929062944464,1.0,0,0
ee589b,dota,2,full-mesh,diablo,hop,8,16,10,1,0,3678700,194,0,13328.6,0.7,49.93,47.95,2025-06-18 17:55:42.259,poa,126.35,46.8,23.57071643927661,1.0,0,0
ee589b,dota,8,full-mesh,diablo,hop,8,16,10,1,0,3678700,187,0,13327.7,0.7,72.42,43.77,2025-06-18 19:25:05.223,poa,126.35,46.8,29.516593068472446,1.0,0,0
ee589b,dota,5,full-mesh,diablo,hop,8,16,10,1,0,3678700,77,0,13328.6,0.3,37.06,29.59,2025-06-18 18:40:34.200,poa,126.35,46.8,20.650618037476836,1.0,0,0
ee589b,dota,1,full-mesh,diablo,hop,8,16,10,1,0,3678700,180,0,13328.6,0.7,53.27,39.15,2025-06-18 17:41:17.407,poa,126.35,46.8,23.284136339445265,1.0,0,0
ee589b,dota,6,full-mesh,diablo,hop,8,16,10,1,0,3678700,166,0,13328.5,0.6,78.32,71.98,2025-06-18 18:55:21.048,poa,126.35,46.8,19.39126673289783,1.0,0,0
ee589b,dota,7,full-mesh,diablo,hop,8,16,10,1,0,3678700,202,0,13328.6,0.7,84.08,59.94,2025-06-18 19:10:06.148,poa,126.35,46.8,24.218321620794118,1.0,0,0
ee589b,dota,10,full-mesh,diablo,hop,8,16,10,1,0,3678700,157,0,13328.6,0.6,95.5,75.23,2025-06-18 19:54:27.264,poa,126.35,46.8,19.762871552651497,1.0,0,0
ee589b,dota,4,full-mesh,diablo,hop,8,16,10,1,0,3678700,219,0,13328.6,0.8,71.86,52.79,2025-06-18 18:25:42.186,poa,126.35,46.8,15.58759562226127,1.0,0,0
ee589b,dota,3,full-mesh,diablo,hop,8,16,10,1,0,3678700,91,0,13328.5,0.3,34.56,30.98,2025-06-18 18:10:46.493,poa,126.35,46.8,19.42315532003226,1.0,0,0
ee589b,dota,9,full-mesh,diablo,hop,8,16,10,1,0,3678700,135,0,13328.6,0.5,73.59,74.68,2025-06-18 19:39:51.116,poa,126.35,46.8,17.450410196158085,1.0,0,0
7eb360,paypal,2,full-mesh,diablo,hop,8,16,10,1,0,59990,2861,0,200.0,9.5,144.35,143.84,2025-06-18 10:19:42.445,poa,7.09,6.26,20.50075601189939,1.0,0,0
7eb360,paypal,8,full-mesh,diablo,hop,8,16,10,1,0,59990,3168,0,200.0,10.6,143.34,152.65,2025-06-18 11:22:33.759,poa,7.09,6.26,24.376945722784836,1.0,0,0
7eb360,paypal,5,full-mesh,diablo,hop,8,16,10,1,0,59990,3039,0,200.0,10.1,149.05,139.65,2025-06-18 10:51:08.361,poa,7.09,6.26,21.079546832577524,1.0,0,0
7eb360,paypal,1,full-mesh,diablo,hop,8,16,10,1,0,59990,3064,0,200.0,10.2,136.74,137.7,2025-06-18 10:09:14.209,poa,7.09,6.26,25.191988756345555,1.0,0,0
7eb360,paypal,6,full-mesh,diablo,hop,8,16,10,1,0,59990,3307,0,200.0,11.0,127.2,123.64,2025-06-18 11:01:36.513,poa,7.09,6.26,22.62480030851588,1.0,0,0
7eb360,paypal,7,full-mesh,diablo,hop,8,16,10,1,0,59990,3300,0,200.0,11.0,129.98,119.35,2025-06-18 11:12:04.454,poa,7.09,6.26,22.11447602206286,1.0,0,0
7eb360,paypal,10,full-mesh,diablo,hop,8,16,10,1,0,59990,3055,0,200.0,10.2,151.14,153.04,2025-06-18 11:43:29.874,poa,7.09,6.26,24.17976335302211,1.0,0,0
7eb360,paypal,4,full-mesh,diablo,hop,8,16,10,1,0,59990,3353,0,200.0,11.2,142.34,130.74,2025-06-18 10:40:40.474,poa,7.09,6.26,19.8546971268691,1.0,0,0
7eb360,paypal,3,full-mesh,diablo,hop,8,16,10,1,0,59990,3075,0,200.0,10.3,122.02,109.51,2025-06-18 10:30:12.113,poa,7.09,6.26,22.690770193179066,1.0,0,0
7eb360,paypal,9,full-mesh,diablo,hop,8,16,10,1,0,59990,2696,0,200.0,9.0,155.99,142.6,2025-06-18 11:33:01.675,poa,7.09,6.26,23.33930325348316,1.0,0,0
c58c92,10000,1,hypercube,diablo,hop,8,16,10,1,0,1199990,780,0,9999.9,6.5,94.2,100.99,2024-06-04 05:52:50.789,poa,17.8,12.27,8.9701721426675,1.0,0,0
c58c92,10000,2,hypercube,diablo,hop,8,16,10,1,0,1199990,520,0,9999.9,4.3,90.02,96.57,2024-06-04 06:01:41.351,poa,17.8,12.27,10.831528574729553,1.0,0,0
0b3b86,gafam,1,hypercube,diablo,hop,8,16,10,1,0,30320,1217,0,167.7,6.7,93.5,87.42,2024-06-04 05:17:07.859,poa,1.35,0.89,13.91925324287345,1.0,0,0
0b3b86,gafam,2,hypercube,diablo,hop,8,16,10,1,0,30320,1217,0,167.7,6.7,93.5,87.42,2024-06-04 05:26:14.413,poa,1.35,0.89,11.461509773774106,1.0,0,0
dcf102,paypal,1,hypercube,diablo,hop,8,16,10,1,0,59990,3101,0,200.0,10.3,147.77,151.21,2024-06-04 04:53:12.303,poa,0.55,0.36,29.240804226068242,1.0,0,0
3df57f,visa,1,hypercube,diablo,hop,8,16,10,1,0,540000,5116,0,1800.0,17.1,163.1,156.8,2024-06-04 05:31:29.156,poa,3.32,2.66,14.199317540135738,1.0,0,0
3df57f,visa,2,hypercube,diablo,hop,8,16,10,1,0,540000,3806,0,1800.0,12.7,152.05,159.68,2024-06-04 05:42:01.005,poa,3.32,2.66,13.641170014590976,1.0,0,0
3363a1,dota,1,hypercube,diablo,hop,8,16,10,1,0,3678700,281,0,13328.6,1.0,56.6,56.34,2024-06-04 06:45:03.692,poa,20.52,7.53,19.123685855917383,1.0,0,0
3363a1,dota,2,hypercube,diablo,hop,8,16,10,1,0,3678700,281,0,13328.6,1.0,56.6,56.34,2024-06-04 07:02:02.316,poa,20.52,7.53,18.165337662205115,1.0,0,0
a09a3e,football,1,hypercube,diablo,hop,8,16,10,1,0,4056130,111,0,39729.7,1.1,18.72,18.87,2024-06-04 06:16:26.676,poa,40.91,17.49,10.381489830785902,1.0,0,0
a09a3e,football,2,hypercube,diablo,hop,8,16,10,1,0,4056130,325,0,33949.0,2.7,8.27,7.7,2024-06-04 06:30:04.047,poa,40.91,17.49,10.94163443316854,1.0,0,0
05d847,paypal,1,hypercube,diablo,hop,8,16,10,1,0,59990,4470,0,200.0,14.9,142.69,133.25,2024-06-18 10:04:41.656,poa,0.81,0.59,25.268046592831716,1.0,0,0
05d847,paypal,2,hypercube,diablo,hop,8,16,10,1,0,59990,2658,0,200.0,8.9,197.19,204.71,2024-06-18 10:15:08.807,poa,0.81,0.59,26.352787683493787,1.0,0,0
715746,gafam,5,hypercube,diablo,hop,8,16,10,1,0,30320,1159,0,167.7,6.4,95.34,101.9,2025-06-22 11:52:41.863,poa,4.6,3.9,15.804235318931644,1.0,0,0
715746,gafam,2,hypercube,diablo,hop,8,16,10,1,0,30320,1515,0,167.7,8.4,104.72,117.66,2025-06-22 11:27:35.864,poa,4.6,3.9,11.694769030346839,1.0,0,0
715746,gafam,1,hypercube,diablo,hop,8,16,10,1,0,30320,1633,0,167.7,9.0,99.72,116.35,2025-06-22 11:18:54.680,poa,4.6,3.9,13.66774594290198,1.0,0,0
715746,gafam,9,hypercube,diablo,hop,8,16,10,1,0,30320,1490,0,167.7,8.2,80.78,72.5,2025-06-22 12:26:41.116,poa,4.6,3.9,14.740136041906641,1.0,0,0
715746,gafam,7,hypercube,diablo,hop,8,16,10,1,0,30320,2034,0,167.7,11.2,88.39,87.42,2025-06-22 12:09:49.743,poa,4.6,3.9,17.37828110522275,1.0,0,0
715746,gafam,6,hypercube,diablo,hop,8,16,10,1,0,30320,1867,0,167.7,10.3,89.42,88.74,2025-06-22 12:01:07.784,poa,4.6,3.9,17.327269568005942,1.0,0,0
715746,gafam,3,hypercube,diablo,hop,8,16,10,1,0,30320,1766,0,167.7,9.8,98.6,102.89,2025-06-22 11:36:02.501,poa,4.6,3.9,14.34507858641561,1.0,0,0
715746,gafam,10,hypercube,diablo,hop,8,16,10,1,0,30320,1214,0,167.7,6.7,95.67,101.57,2025-06-22 12:34:54.592,poa,4.6,3.9,13.959570525320242,1.0,0,0
715746,gafam,4,hypercube,diablo,hop,8,16,10,1,0,30320,1457,0,167.7,8.1,91.28,86.92,2025-06-22 11:44:15.081,poa,4.6,3.9,14.880413247385029,1.0,0,0
715746,gafam,8,hypercube,diablo,hop,8,16,10,1,0,30320,1362,0,167.7,7.5,85.56,70.53,2025-06-22 12:18:01.479,poa,4.6,3.9,18.027721370797202,1.0,0,0
e413eb,visa,5,hypercube,diablo,hop,8,16,10,1,0,540000,3298,0,1800.0,11.0,135.09,130.87,2025-06-22 15:09:55.092,poa,29.1,25.75,23.206817801000515,1.0,0,0
e413eb,visa,2,hypercube,diablo,hop,8,16,10,1,0,540000,3760,0,1800.0,12.5,145.89,145.06,2025-06-22 14:38:17.366,poa,29.1,25.75,20.527154312479386,1.0,0,0
e413eb,visa,1,hypercube,diablo,hop,8,16,10,1,0,540000,3777,0,1800.0,12.6,153.61,160.07,2025-06-22 14:27:45.916,poa,29.1,25.75,21.788351824762934,1.0,0,0
e413eb,visa,9,hypercube,diablo,hop,8,16,10,1,0,540000,3981,0,1800.0,13.3,143.47,141.62,2025-06-22 15:52:09.113,poa,29.1,25.75,23.246583269569776,1.0,0,0
e413eb,visa,7,hypercube,diablo,hop,8,16,10,1,0,540000,3928,0,1800.0,13.1,151.29,146.61,2025-06-22 15:31:00.992,poa,29.1,25.75,23.38295688190078,1.0,0,0
e413eb,visa,6,hypercube,diablo,hop,8,16,10,1,0,540000,3628,0,1800.0,12.1,135.17,122.65,2025-06-22 15:20:28.951,poa,29.1,25.75,25.314196731499866,1.0,0,0
e413eb,visa,3,hypercube,diablo,hop,8,16,10,1,0,540000,4109,0,1800.0,13.7,142.48,127.38,2025-06-22 14:48:49.722,poa,29.1,25.75,23.172236608241523,1.0,0,0
e413eb,visa,10,hypercube,diablo,hop,8,16,10,1,0,540000,4196,0,1800.0,14.0,135.7,128.8,2025-06-22 16:02:41.989,poa,29.1,25.75,22.37757640710272,1.0,0,0
e413eb,visa,4,hypercube,diablo,hop,8,16,10,1,0,540000,3656,0,1800.0,12.2,154.3,154.34,2025-06-22 14:59:23.103,poa,29.1,25.75,23.992805807135376,1.0,0,0
e413eb,visa,8,hypercube,diablo,hop,8,16,10,1,0,540000,4014,0,1800.0,13.4,129.11,115.16,2025-06-22 15:41:35.218,poa,29.1,25.75,22.509266706807242,1.0,0,0
5eaa53,paypal,5,hypercube,diablo,hop,8,16,10,1,0,59990,3492,0,200.0,11.6,114.88,105.42,2025-06-22 13:24:46.706,poa,7.12,6.31,19.458548939573124,1.0,0,0
5eaa53,paypal,2,hypercube,diablo,hop,8,16,10,1,0,59990,3525,0,200.0,11.8,141.66,124.79,2025-06-22 12:53:21.397,poa,7.12,6.31,21.413636602310966,1.0,0,0
5eaa53,paypal,1,hypercube,diablo,hop,8,16,10,1,0,59990,3816,0,200.0,12.7,147.51,151.12,2025-06-22 12:42:53.341,poa,7.12,6.31,19.160585150946332,1.0,0,0
5eaa53,paypal,9,hypercube,diablo,hop,8,16,10,1,0,59990,4517,0,200.0,15.1,130.26,117.55,2025-06-22 14:06:37.129,poa,7.12,6.31,24.304450199711955,1.0,0,0
5eaa53,paypal,7,hypercube,diablo,hop,8,16,10,1,0,59990,3335,0,200.0,11.1,139.34,126.74,2025-06-22 13:45:40.499,poa,7.12,6.31,20.298678220168323,1.0,0,0
5eaa53,paypal,6,hypercube,diablo,hop,8,16,10,1,0,59990,3069,0,200.0,10.2,143.99,145.99,2025-06-22 13:35:13.267,poa,7.12,6.31,23.232336985960142,1.0,0,0
5eaa53,paypal,3,hypercube,diablo,hop,8,16,10,1,0,59990,2846,0,200.0,9.5,154.01,152.12,2025-06-22 13:03:50.380,poa,7.12,6.31,16.69803094538362,1.0,0,0
5eaa53,paypal,10,hypercube,diablo,hop,8,16,10,1,0,59990,3243,0,200.0,10.8,127.27,117.91,2025-06-22 14:17:06.001,poa,7.12,6.31,23.805686245480302,1.0,0,0
5eaa53,paypal,4,hypercube,diablo,hop,8,16,10,1,0,59990,3166,0,200.0,10.6,158.78,152.08,2025-06-22 13:14:17.591,poa,7.12,6.31,20.13718428575468,1.0,0,0
5eaa53,paypal,8,hypercube,diablo,hop,8,16,10,1,0,59990,3551,0,200.0,11.8,141.75,127.13,2025-06-22 13:56:10.002,poa,7.12,6.31,24.50114680579111,1.0,0,0
76a894,10000,5,hypercube,diablo,hop,8,16,10,1,0,1199990,1497,0,9999.9,12.5,44.52,39.05,2025-06-22 16:48:19.238,poa,114.48,86.79,8.860622606312386,1.0,0,0
76a894,10000,2,hypercube,diablo,hop,8,16,10,1,0,1199990,1836,0,9996.7,15.3,50.85,52.07,2025-06-22 16:22:13.987,poa,114.48,86.79,8.532963336152806,1.0,0,0
76a894,10000,1,hypercube,diablo,hop,8,16,10,1,0,1199990,1800,0,9995.1,15.0,50.16,39.4,2025-06-22 16:13:32.862,poa,114.48,86.79,9.192737417352674,1.0,0,0
76a894,10000,9,hypercube,diablo,hop,8,16,10,1,0,1199990,1495,0,9999.9,12.5,65.71,71.33,2025-06-22 17:23:06.342,poa,114.48,86.79,10.803002223085286,1.0,0,0
76a894,10000,7,hypercube,diablo,hop,8,16,10,1,0,1199990,1298,0,9985.7,10.8,34.59,22.88,2025-06-22 17:05:43.101,poa,114.48,86.79,10.295556408626801,1.0,0,0
76a894,10000,6,hypercube,diablo,hop,8,16,10,1,0,1199990,1197,0,9999.9,10.0,52.46,38.42,2025-06-22 16:57:01.623,poa,114.48,86.79,10.299362278519908,1.0,0,0
76a894,10000,3,hypercube,diablo,hop,8,16,10,1,0,1199990,1576,0,9999.5,13.1,49.52,37.71,2025-06-22 16:30:57.779,poa,114.48,86.79,10.621584703760353,1.0,0,0
76a894,10000,10,hypercube,diablo,hop,8,16,10,1,0,1199990,1944,0,9999.9,16.2,45.13,37.82,2025-06-22 17:31:46.158,poa,114.48,86.79,12.420795264064132,1.0,0,0
76a894,10000,4,hypercube,diablo,hop,8,16,10,1,0,1199990,1641,0,9998.3,13.7,50.49,38.94,2025-06-22 16:39:36.195,poa,114.48,86.79,11.292544183690197,1.0,0,0
76a894,10000,8,hypercube,diablo,hop,8,16,10,1,0,1199990,1428,0,9999.9,11.9,58.75,58.52,2025-06-22 17:14:23.369,poa,114.48,86.79,12.515975054079695,1.0,0,0
8e4328,football,5,hypercube,diablo,hop,8,16,10,1,0,4056130,293,0,32497.5,2.3,15.62,15.89,2025-06-22 18:44:07.913,poa,242.15,116.67,11.500599998751733,1.0,0,0
8e4328,football,2,hypercube,diablo,hop,8,16,10,1,0,4056130,421,0,39701.7,4.1,17.69,11.73,2025-06-22 17:59:29.157,poa,242.15,116.67,8.076247915519225,1.0,0,0
8e4328,football,1,hypercube,diablo,hop,8,16,10,1,0,4056130,374,0,33295.9,3.1,20.54,24.62,2025-06-22 17:44:42.076,poa,242.15,116.67,9.193193761088116,1.0,0,0
8e4328,football,9,hypercube,diablo,hop,8,16,10,1,0,4056130,107,0,34329.7,0.9,9.31,9.3,2025-06-22 19:43:30.492,poa,242.15,116.67,10.896736446632243,1.0,0,0
8e4328,football,6,hypercube,diablo,hop,8,16,10,1,0,4056130,321,0,35371.6,2.8,12.35,12.3,2025-06-22 18:59:04.770,poa,242.15,116.67,7.495788619188116,1.0,0,0
8e4328,football,3,hypercube,diablo,hop,8,16,10,1,0,4056130,281,0,33270.3,2.3,27.28,30.85,2025-06-22 18:14:30.485,poa,242.15,116.67,8.752733093318186,1.0,0,0
8e4328,football,10,hypercube,diablo,hop,8,16,10,1,0,4056130,531,0,40153.0,5.3,10.85,8.49,2025-06-22 19:58:08.187,poa,242.15,116.67,11.61174191643052,1.0,0,0
8e4328,football,4,hypercube,diablo,hop,8,16,10,1,0,4056130,318,0,39145.6,3.1,5.11,5.43,2025-06-22 18:29:14.598,poa,242.15,116.67,9.515083925715222,1.0,0,0
8e4328,football,8,hypercube,diablo,hop,8,16,10,1,0,4056130,106,0,39985.6,1.0,13.69,13.69,2025-06-22 19:28:22.728,poa,242.15,116.67,8.743917394894831,1.0,0,0
f07979,dota,5,hypercube,diablo,hop,8,16,10,1,0,3678700,167,0,13328.6,0.6,56.64,45.98,2025-06-22 21:11:51.405,poa,130.55,51.06,24.656559154255227,1.0,0,0
f07979,dota,2,hypercube,diablo,hop,8,16,10,1,0,3678700,246,0,13328.6,0.9,89.06,58.37,2025-06-22 20:27:22.614,poa,130.55,51.06,13.202501202678556,1.0,0,0
f07979,dota,1,hypercube,diablo,hop,8,16,10,1,0,3678700,247,0,13328.6,0.9,112.91,107.44,2025-06-22 20:12:47.932,poa,130.55,51.06,18.87647805270106,1.0,0,0
f07979,dota,9,hypercube,diablo,hop,8,16,10,1,0,3678700,283,0,13328.6,1.0,56.0,45.62,2025-06-22 22:10:51.949,poa,130.55,51.06,22.500336565287512,1.0,0,0
f07979,dota,7,hypercube,diablo,hop,8,16,10,1,0,3678700,246,0,13328.6,0.9,69.46,72.42,2025-06-22 21:41:20.574,poa,130.55,51.06,16.53357563222136,1.0,0,0
f07979,dota,6,hypercube,diablo,hop,8,16,10,1,0,3678700,179,0,13328.2,0.6,57.1,35.68,2025-06-22 21:26:29.032,poa,130.55,51.06,22.97092512019222,1.0,0,0
f07979,dota,3,hypercube,diablo,hop,8,16,10,1,0,3678700,220,0,13328.6,0.8,82.48,85.94,2025-06-22 20:41:56.074,poa,130.55,51.06,19.57235404150082,1.0,0,0
f07979,dota,10,hypercube,diablo,hop,8,16,10,1,0,3678700,165,0,13328.6,0.6,72.14,80.58,2025-06-22 22:25:33.579,poa,130.55,51.06,27.168674580649526,1.0,0,0
f07979,dota,4,hypercube,diablo,hop,8,16,10,1,0,3678700,310,0,13328.6,1.1,80.44,64.8,2025-06-22 20:56:58.315,poa,130.55,51.06,22.67569103066396,1.0,0,0
f07979,dota,8,hypercube,diablo,hop,8,16,10,1,0,3678700,225,0,13326.4,0.8,99.91,88.69,2025-06-22 21:55:55.529,poa,130.55,51.06,20.469841417616003,1.0,0,0
f336fe,visa,1,scale-free-l,diablo,hop,8,16,10,1,0,540000,5256,0,1800.0,17.5,147.14,150.6,2024-05-27 18:46:35.300,poa,1.36,0.98,19.32336567386537,1.0,0,0
9fbc3d,paypal,1,scale-free-l,diablo,hop,8,16,10,1,0,59990,3624,0,200.0,12.1,182.28,175.62,2024-05-27 18:27:26.645,poa,0.53,0.38,23.624879670436776,1.0,0,0
2c4a0d,gafam,1,scale-free-l,diablo,hop,8,16,10,1,0,30320,2572,0,167.7,14.2,89.78,85.0,2024-05-27 18:39:21.156,poa,1.13,0.82,13.576195845054558,1.0,0,0
03555f,dota,1,scale-free-l,diablo,hop,8,16,10,1,0,3678700,228,0,13328.5,0.8,74.61,69.55,2024-05-27 19:26:01.854,poa,12.26,4.52,21.225390958843143,1.0,0,0
ba03e3,10000,1,scale-free-l,diablo,hop,8,16,10,1,0,1199990,1587,0,9987.7,13.2,61.52,71.36,2024-05-27 18:57:27.092,poa,10.98,7.86,11.423622322424139,1.0,0,0
9bfeef,football,1,scale-free-l,diablo,hop,8,16,10,1,0,4056130,305,0,33687.6,2.5,14.34,13.91,2024-05-27 19:12:23.410,poa,23.82,10.18,8.194161394231731,1.0,0,0
f543a7,football,1,scale-free-l,diablo,hop,8,16,10,1,0,4056130,433,0,35028.6,3.7,8.62,5.64,2024-06-03 22:54:20.018,poa,10.18,10.18,8.55126468675244,1.0,0,0
f543a7,football,2,scale-free-l,diablo,hop,8,16,10,1,0,4056130,355,0,27228.0,2.4,11.39,3.47,2024-06-03 23:10:15.708,poa,10.18,10.18,10.697298489533571,1.0,0,0
e58fb5,visa,1,scale-free-l,diablo,hop,8,16,10,1,0,540000,2745,0,1800.0,9.1,197.63,179.99,2024-06-03 22:07:46.804,poa,3.39,3.39,27.83202490879692,1.0,0,0
e58fb5,visa,2,scale-free-l,diablo,hop,8,16,10,1,0,540000,4368,0,1800.0,14.6,145.72,197.19,2024-06-03 22:18:20.812,poa,3.39,3.39,24.163415847218662,1.0,0,0
2309fb,paypal,1,scale-free-l,diablo,hop,8,16,10,1,0,59990,2711,0,200.0,9.0,194.18,197.75,2024-06-03 21:29:40.665,poa,3.39,3.39,17.031398360859942,1.0,0,0
2309fb,paypal,2,scale-free-l,diablo,hop,8,16,10,1,0,59990,3833,0,200.0,12.8,160.39,162.63,2024-06-03 21:40:10.484,poa,3.39,3.39,20.20074780092124,1.0,0,0
ced983,10000,1,scale-free-l,diablo,hop,8,16,10,1,0,1199990,1430,0,9999.9,11.9,56.16,56.56,2024-06-03 22:29:24.844,poa,8.48,8.48,10.288929308943207,1.0,0,0
f6e048,10000,1,scale-free-l,diablo,hop,8,16,10,1,0,1199990,781,0,9951.1,6.5,31.82,22.37,2024-06-18 13:20:02.953,poa,8.48,8.48,9.682353542927844,1.0,0,0
f6e048,10000,3,scale-free-l,diablo,hop,8,16,10,1,0,1199990,702,0,9999.8,5.8,92.58,90.99,2024-06-18 13:37:26.187,poa,8.48,8.48,11.315786543728422,1.0,0,0
2cf528,gafam,3,scale-free-l,diablo,hop,8,16,10,1,0,30320,2401,0,167.7,13.3,70.41,58.41,2024-06-18 14:47:26.474,poa,5.65,5.65,16.562540442558266,1.0,0,0
2cf528,gafam,2,scale-free-l,diablo,hop,8,16,10,1,0,30320,2401,0,167.7,13.3,70.41,58.41,2024-06-18 14:42:32.951,poa,5.65,5.65,16.423350782256,1.0,0,0
