blockchain,mode,workload,network_size,metric,eligible_observations,eligible_hash_batches,hash_batches_with_at_least_two_eligible_executions,total_sum_of_squares,within_hash_sum_of_squares,between_hash_sum_of_squares,decomposition_identity_error,between_hash_fraction,decomposition_available,strict_sensitivity
Diem,torus,PayPal,10 nodes,Energy,12,3,1,139.37699115860775,121.95652912972933,17.42046202887841,7.105427357601002e-15,0.12498807646847773,True,False
Diem,torus,PayPal,40 nodes,Energy,12,4,3,76.89686092984044,46.08217305804174,30.814687871798704,0.0,0.4007275134405495,True,True
Diem,torus,VISA,10 nodes,Energy,13,3,2,137.71263996391892,136.73437342784942,0.9782665360694808,1.6986412276764895e-14,0.00710368007123957,True,True
Diem,torus,VISA,40 nodes,Energy,13,4,2,68.7848263296549,47.89053113078082,20.894295198874076,7.105427357601002e-15,0.30376314535908056,True,True
Ethereum,fat-tree,DDoS,10 nodes,Energy,13,3,2,19.9045337251747,18.9657389348741,0.938794790300601,5.551115123125783e-16,0.047164872247835644,True,True
Ethereum,fat-tree,DDoS,40 nodes,Energy,13,3,2,47.148842094882106,46.51614497355746,0.6326971213246503,3.6637359812630166e-15,0.013419144420374387,True,True
Ethereum,fat-tree,FIFA,10 nodes,Energy,14,4,2,16.465766123314953,14.23224353233375,2.233522590981205,2.6645352591003757e-15,0.13564644209409818,True,True
Ethereum,fat-tree,FIFA,40 nodes,Energy,13,3,2,14.278395553669542,12.387818331677586,1.8905772219919585,2.6645352591003757e-15,0.13240823976935426,True,True
Ethereum,fat-tree,GAFAM,10 nodes,Energy,13,3,2,70.42189229301835,65.67091215683863,4.750980136179726,6.217248937900877e-15,0.06746453384710795,True,True
Ethereum,fat-tree,GAFAM,40 nodes,Energy,13,3,2,59.981050118680855,47.50675339865627,12.474296720024594,1.0658141036401503e-14,0.20797062897936033,True,True
Ethereum,fat-tree,Gaming,10 nodes,Energy,13,3,2,94.20865883934317,71.59654792091362,22.612110918429558,7.105427357601002e-15,0.24002157760244378,True,True
Ethereum,fat-tree,Gaming,40 nodes,Energy,13,3,2,216.91084578662498,199.78793759966874,17.122908186956263,2.4868995751603507e-14,0.07893984334835914,True,True
Ethereum,fat-tree,PayPal,10 nodes,Energy,14,4,2,321.3084488607527,282.1953986492455,39.1130502115073,5.684341886080802e-14,0.12173053758837803,True,True
Ethereum,fat-tree,PayPal,40 nodes,Energy,13,3,2,44.6009336786427,23.17133813730636,21.429595541336347,1.0658141036401503e-14,0.48047414647729625,True,True
Ethereum,fat-tree,VISA,10 nodes,Energy,13,3,2,301.5450948445151,239.55850910504333,61.986585739471764,2.842170943040401e-14,0.20556323680686545,True,True
Ethereum,fat-tree,VISA,40 nodes,Energy,13,3,2,190.17100799540995,165.03598137599593,25.13502661941402,0.0,0.1321706546353306,True,True
Ethereum,full mesh,DDoS,10 nodes,Energy,11,2,1,34.714603865370435,34.34918269786362,0.36542116750681986,2.9976021664879227e-15,0.01052643921630187,True,False
Ethereum,full mesh,DDoS,40 nodes,Energy,13,3,2,35.05876654704574,29.798367534531994,5.260399012513746,1.7763568394002505e-15,0.1500451821502265,True,True
Ethereum,full mesh,FIFA,10 nodes,Energy,13,4,2,20.456701861027607,15.083387683432024,5.373314177595583,0.0,0.2626676682340652,True,True
Ethereum,full mesh,FIFA,40 nodes,Energy,13,3,2,27.932466847162964,23.591565312081556,4.340901535081402,5.329070518200751e-15,0.1554070236199814,True,True
Ethereum,full mesh,GAFAM,10 nodes,Energy,13,3,2,38.8454350693118,36.68834470616335,2.1570903631484386,9.769962616701378e-15,0.05553008633574443,True,True
Ethereum,full mesh,GAFAM,40 nodes,Energy,13,3,2,45.3924156966971,39.86379287745866,5.528622819238457,1.4210854715202004e-14,0.1217961797005824,True,True
Ethereum,full mesh,Gaming,10 nodes,Energy,13,3,2,154.93656233194582,142.52105400731907,12.415508324626742,1.4210854715202004e-14,0.08013285010175311,True,True
Ethereum,full mesh,Gaming,40 nodes,Energy,13,3,2,112.57206732687314,79.14592400839754,33.426143318475596,0.0,0.2969310603616864,True,True
Ethereum,full mesh,PayPal,10 nodes,Energy,13,3,2,85.52600294207255,27.44554933019233,58.080453611880195,2.842170943040401e-14,0.6790970186133748,True,True
Ethereum,full mesh,PayPal,40 nodes,Energy,13,3,2,87.03907354891527,79.85512827715688,7.183945271758411,2.1316282072803006e-14,0.0825370144561694,True,True
Ethereum,full mesh,VISA,10 nodes,Energy,13,3,2,81.95251045192992,77.77823334133747,4.174277110592452,4.440892098500626e-15,0.05093531714371235,True,True
Ethereum,full mesh,VISA,40 nodes,Energy,13,3,2,122.59153853793761,110.89751475882704,11.694023779110562,3.552713678800501e-15,0.09539013800280913,True,True
Ethereum,hypercube,DDoS,10 nodes,Energy,13,3,2,20.027876272705363,18.56571506501138,1.462161207693983,1.7763568394002505e-15,0.07300630320383313,True,True
Ethereum,hypercube,DDoS,40 nodes,Energy,13,3,2,24.759760236887445,15.900566690881831,8.859193546005622,8.881784197001252e-15,0.3578061120643272,True,True
Ethereum,hypercube,FIFA,10 nodes,Energy,12,3,2,20.48055035885587,17.828876369322924,2.6516739895329424,2.6645352591003757e-15,0.12947278969904968,True,True
Ethereum,hypercube,FIFA,40 nodes,Energy,13,3,2,22.077452441380395,21.711056544847697,0.3663958965326984,7.216449660063518e-16,0.01659593186784324,True,True
Ethereum,hypercube,GAFAM,10 nodes,Energy,13,3,2,57.75152706359977,37.86610266429186,19.8854243993079,7.105427357601002e-15,0.34432724830650396,True,True
Ethereum,hypercube,GAFAM,40 nodes,Energy,13,3,2,45.94552555587396,44.88243404230911,1.063091513564847,2.220446049250313e-15,0.023138085824527803,True,True
Ethereum,hypercube,Gaming,10 nodes,Energy,13,3,2,159.81311901567764,148.2156730670443,11.597445948633371,2.1316282072803006e-14,0.07256879798144521,True,True
Ethereum,hypercube,Gaming,40 nodes,Energy,13,3,2,71.78427514924635,60.61135409448283,11.172921054763524,3.552713678800501e-15,0.15564580169590006,True,True
Ethereum,hypercube,PayPal,10 nodes,Energy,14,4,2,144.2453953770116,61.38862875630176,82.85676662070986,2.842170943040401e-14,0.574415331623922,True,True
Ethereum,hypercube,PayPal,40 nodes,Energy,13,3,2,66.106569822811,47.91931668966079,18.1872531331502,7.105427357601002e-15,0.2751202063864223,True,True
Ethereum,hypercube,VISA,10 nodes,Energy,13,3,2,150.9690470184313,14.964882363946353,136.00416465448495,0.0,0.9008744993792049,True,True
Ethereum,hypercube,VISA,40 nodes,Energy,13,3,2,125.09058525630873,74.35697482049214,50.733610435816615,2.842170943040401e-14,0.40557497058522995,True,True
Ethereum,scale-free,DDoS,10 nodes,Energy,14,4,2,14.380772545250512,13.541614322597992,0.8391582226525193,5.551115123125783e-16,0.058352791549412635,True,True
Ethereum,scale-free,DDoS,40 nodes,Energy,13,3,2,35.08554606666505,21.723079412663083,13.362466654001974,3.552713678800501e-15,0.3808538886244589,True,True
Ethereum,scale-free,FIFA,10 nodes,Energy,13,3,2,17.104535941843118,15.734764918340263,1.3697710235028555,6.661338147750939e-16,0.08008232600756864,True,True
Ethereum,scale-free,FIFA,40 nodes,Energy,13,3,2,22.919895581551142,21.061009363611774,1.8588862179393748,6.8833827526759706e-15,0.081103607620082,True,True
Ethereum,scale-free,GAFAM,10 nodes,Energy,13,3,2,38.62010611725889,27.068920287591606,11.551185829667276,1.0658141036401503e-14,0.29909772372440946,True,True
Ethereum,scale-free,GAFAM,40 nodes,Energy,13,3,2,40.513714931674265,32.57069890494067,7.943016026733591,3.552713678800501e-15,0.1960574595573218,True,True
Ethereum,scale-free,Gaming,10 nodes,Energy,13,3,2,49.89590689674137,48.24477176858862,1.6511351281527678,1.532107773982716e-14,0.03309159469873472,True,True
Ethereum,scale-free,Gaming,40 nodes,Energy,13,3,2,95.98702578400959,95.67119265306164,0.31583313094795606,5.329070518200751e-15,0.00329037313499686,True,True
Ethereum,scale-free,PayPal,10 nodes,Energy,13,3,2,88.7593557766091,44.72999421420274,44.02936156240637,1.4210854715202004e-14,0.4960531898543759,True,True
Ethereum,scale-free,PayPal,40 nodes,Energy,13,3,2,90.3797431744531,46.444176922007905,43.935566252445106,8.526512829121202e-14,0.48612183116784974,True,True
Ethereum,scale-free,VISA,10 nodes,Energy,13,3,2,92.73665270042115,54.47933564661533,38.257317053805814,0.0,0.4125371785565005,True,True
Ethereum,scale-free,VISA,40 nodes,Energy,13,3,2,236.9042130000824,212.45368684880273,24.45052615127963,3.197442310920451e-14,0.10320849022330864,True,True
Ethereum,torus,DDoS,10 nodes,Energy,14,4,2,19.61573843747441,12.993147612528084,6.622590824946326,8.881784197001252e-16,0.33761618743316635,True,True
Ethereum,torus,DDoS,40 nodes,Energy,13,3,2,34.64679434655907,29.491662891639823,5.155131454919249,2.6645352591003757e-15,0.14879100800363737,True,True
Ethereum,torus,FIFA,10 nodes,Energy,16,5,3,13.13781492321763,9.814731913519239,3.323083009698388,2.220446049250313e-15,0.2529403123060984,True,True
Ethereum,torus,FIFA,40 nodes,Energy,13,3,2,21.151158864112684,15.987653144665117,5.163505719447571,3.552713678800501e-15,0.24412401006587522,True,True
Ethereum,torus,GAFAM,10 nodes,Energy,15,4,3,123.28240304089432,102.54364152046931,20.738761520425008,7.105427357601002e-15,0.1682215872572317,True,True
Ethereum,torus,GAFAM,40 nodes,Energy,13,3,2,19.9312125612372,13.15939619779338,6.771816363443822,3.552713678800501e-15,0.3397593770393,True,True
Ethereum,torus,Gaming,10 nodes,Energy,14,4,2,73.78925763489278,71.6016392321536,2.187618402739191,1.509903313490213e-14,0.02964684119148436,True,True
Ethereum,torus,Gaming,40 nodes,Energy,13,3,2,44.970540076020335,40.47540924190071,4.495130834119621,7.105427357601002e-15,0.09995723481463284,True,True
Ethereum,torus,PayPal,10 nodes,Energy,15,4,3,248.85865672232518,206.02805369327098,42.83060302905421,7.105427357601002e-15,0.1721081500365258,True,True
Ethereum,torus,PayPal,40 nodes,Energy,13,3,2,130.95466579616843,123.46292732757182,7.4917384685966315,2.3092638912203256e-14,0.057208641044203486,True,True
Ethereum,torus,VISA,10 nodes,Energy,15,4,3,72.9097892476329,70.92846201253424,1.9813272350986508,9.992007221626409e-15,0.02717505091626605,True,True
Ethereum,torus,VISA,40 nodes,Energy,13,3,2,127.11122338646918,121.46335757218579,5.647865814283419,2.6645352591003757e-14,0.04443247153016251,True,True
Quorum,fat-tree,GAFAM,10 nodes,Energy,10,4,3,37.60039899603059,11.845350019074049,25.755048976956548,3.552713678800501e-15,0.6849674382358406,True,True
Quorum,fat-tree,GAFAM,40 nodes,Energy,8,5,3,25.676187622506454,9.53805929168914,16.13812833081731,7.105427357601002e-15,0.6285250975760684,True,True
Quorum,fat-tree,PayPal,10 nodes,Energy,14,4,2,128.1496566929625,85.79280698481556,42.356849708146925,2.842170943040401e-14,0.33052643917440166,True,True
Quorum,fat-tree,PayPal,40 nodes,Energy,13,3,2,170.00350681753852,146.35632306883198,23.64718374870655,1.0658141036401503e-14,0.13909821150975793,True,True
Quorum,fat-tree,VISA,10 nodes,Energy,3,2,1,53.56025673988001,39.94581467939915,13.614442060480854,7.105427357601002e-15,0.2541892606415343,True,False
Quorum,fat-tree,VISA,40 nodes,Energy,14,4,2,65.62680178680452,24.117414556786073,41.50938723001842,2.842170943040401e-14,0.6325066299111447,True,True
Quorum,full mesh,GAFAM,10 nodes,Energy,10,3,2,40.56472089044513,33.74158367435861,6.823137216086524,1.7763568394002505e-15,0.16820372644776876,True,True
Quorum,full mesh,GAFAM,40 nodes,Energy,2,2,0,4.772159963074214,0.0,4.772159963074214,0.0,1.0,True,False
Quorum,full mesh,PayPal,10 nodes,Energy,13,3,2,129.80666866976603,129.48868927983693,0.3179793899290819,1.0880185641326534e-14,0.002449638321264031,True,True
Quorum,full mesh,PayPal,40 nodes,Energy,13,3,2,51.1897331280601,40.40765330488353,10.782079823176558,8.881784197001252e-15,0.21062973304047694,True,True
Quorum,full mesh,VISA,10 nodes,Energy,10,5,1,53.178629001466774,50.12625121323512,3.0523777882316523,0.0,0.057398579947359335,True,False
Quorum,full mesh,VISA,40 nodes,Energy,18,5,4,214.35529126447383,191.63166580769325,22.723625456780564,1.7763568394002505e-14,0.10600916507698387,True,True
Quorum,hypercube,DDoS,40 nodes,Energy,1,1,0,0.0,0.0,0.0,0.0,,False,False
Quorum,hypercube,GAFAM,10 nodes,Energy,13,4,2,49.373780977335755,34.39447641949372,14.97930455784201,2.4868995751603507e-14,0.3033858104713111,True,True
Quorum,hypercube,GAFAM,40 nodes,Energy,6,4,1,9.633394804545103,2.104177755491798,7.529217049053303,2.6645352591003757e-15,0.7815746371674672,True,False
Quorum,hypercube,PayPal,10 nodes,Energy,17,5,4,157.39886159963453,61.49616594227968,95.90269565735487,1.4210854715202004e-14,0.6092972635424547,True,True
Quorum,hypercube,PayPal,40 nodes,Energy,13,3,2,191.5223868655621,179.77529089716842,11.74709596839364,5.3290705182007514e-14,0.06133536742438072,True,True
Quorum,hypercube,VISA,10 nodes,Energy,4,4,0,18.53347631527475,0.0,18.53347631527475,0.0,1.0,True,False
Quorum,hypercube,VISA,40 nodes,Energy,15,4,3,239.4953773532262,225.17603661605278,14.319340737173388,1.7763568394002505e-14,0.05978963308362367,True,True
Quorum,scale-free,GAFAM,10 nodes,Energy,12,4,2,63.404571798068694,33.30550065856629,30.099071139502392,1.4210854715202004e-14,0.4747145242990066,True,True
Quorum,scale-free,GAFAM,40 nodes,Energy,7,5,1,20.801882605529148,5.025223665460214,15.776658940068929,5.329070518200751e-15,0.7584245733545043,True,False
Quorum,scale-free,PayPal,10 nodes,Energy,15,5,2,79.26761579133867,55.61217775959901,23.65543803173965,1.4210854715202004e-14,0.2984249973407729,True,True
Quorum,scale-free,PayPal,40 nodes,Energy,16,5,3,132.16892252356453,81.90915617309209,50.25976635047242,2.842170943040401e-14,0.38026916911206227,True,True
Quorum,scale-free,VISA,10 nodes,Energy,5,5,0,21.280850534049193,0.0,21.28085053404919,3.552713678800501e-15,0.9999999999999998,True,False
Quorum,scale-free,VISA,40 nodes,Energy,12,6,2,73.86145506726386,36.124324311302544,37.73713075596134,2.1316282072803006e-14,0.5109177814273363,True,True
Quorum,torus,GAFAM,10 nodes,Energy,10,2,1,90.4125435376862,90.40430815062385,0.008235387062327782,2.859865122495364e-14,9.108677557439879e-05,True,False
Quorum,torus,GAFAM,40 nodes,Energy,7,4,2,33.0630036403103,25.193117729128396,7.869885911181903,0.0,0.23802694990442325,True,True
Quorum,torus,PayPal,10 nodes,Energy,11,2,1,88.67012166139963,53.509415046678654,35.160706614721015,3.552713678800501e-14,0.3965338713415498,True,False
Quorum,torus,PayPal,40 nodes,Energy,13,3,2,96.04774001357974,81.23495629386515,14.812783719714574,1.4210854715202004e-14,0.1542231365112835,True,True
Quorum,torus,VISA,10 nodes,Energy,3,2,1,2.646784003551296,2.2873519485424767,0.35943205500881936,1.1102230246251565e-16,0.13579954183135268,True,False
Quorum,torus,VISA,40 nodes,Energy,18,5,4,179.94976425577656,142.45646892975043,37.493295326026136,7.105427357601002e-15,0.2083542342002405,True,True
Solana,fat-tree,DDoS,10 nodes,Energy,11,3,2,17.203778286727072,15.717983946908198,1.4857943398188793,5.551115123125783e-15,0.08636442036486765,True,True
Solana,fat-tree,FIFA,10 nodes,Energy,9,4,2,9.768441342525062,2.628983199015855,7.1394581435091995,7.105427357601002e-15,0.7308697358327698,True,True
Solana,fat-tree,GAFAM,10 nodes,Energy,12,3,2,28.184264121004453,19.9072766558117,8.276987465192754,0.0,0.2936740668359083,True,True
Solana,fat-tree,GAFAM,40 nodes,Energy,13,3,2,70.97715957545026,66.88552343294225,4.091636142507998,1.0658141036401503e-14,0.05764722295146934,True,True
Solana,fat-tree,Gaming,10 nodes,Energy,9,3,1,67.79806355140447,61.34150603744822,6.456557513956222,2.6645352591003757e-14,0.09523218180207849,True,False
Solana,fat-tree,PayPal,10 nodes,Energy,7,3,2,21.361100414073118,12.778797474945694,8.582302939127425,1.7763568394002505e-15,0.4017725104402034,True,True
Solana,fat-tree,PayPal,40 nodes,Energy,2,1,1,0.04048536967709855,0.04048536967709855,0.0,0.0,,False,False
Solana,fat-tree,VISA,10 nodes,Energy,10,3,2,44.35745183647451,14.740037782496424,29.617414053978056,3.197442310920451e-14,0.6676987254174072,True,True
Solana,full mesh,DDoS,10 nodes,Energy,12,3,2,18.63363671641361,17.191457256336967,1.4421794600766369,4.218847493575595e-15,0.07739656418257204,True,True
Solana,full mesh,FIFA,10 nodes,Energy,13,3,2,36.755131344941205,30.884779318643858,5.870352026297344,2.6645352591003757e-15,0.15971516932438634,True,True
Solana,full mesh,GAFAM,10 nodes,Energy,13,3,2,55.563506909872956,52.21610478143188,3.347402128441049,2.6201263381153694e-14,0.06024461583878639,True,True
Solana,full mesh,GAFAM,40 nodes,Energy,13,3,2,26.39758697809126,21.931837020721936,4.465749957369337,1.1546319456101628e-14,0.16917265813256707,True,True
Solana,full mesh,Gaming,10 nodes,Energy,15,4,3,82.85363553879323,80.00128895022347,2.8523465885697914,3.241851231905457e-14,0.03442632987703096,True,True
Solana,full mesh,PayPal,10 nodes,Energy,13,3,2,82.2051552071954,64.23970636163354,17.965448845561852,1.4210854715202004e-14,0.21854406576181903,True,True
Solana,full mesh,VISA,10 nodes,Energy,14,4,3,38.48274881442948,24.874694190464222,13.608054623965254,1.7763568394002505e-15,0.35361441277455685,True,True
Solana,hypercube,DDoS,10 nodes,Energy,12,3,2,29.50588514335049,24.517715726708587,4.988169416641903,8.881784197001252e-16,0.1690567624867898,True,True
Solana,hypercube,FIFA,10 nodes,Energy,13,3,2,26.02553611516144,25.462841272009047,0.5626948431523852,7.66053886991358e-15,0.021620874231466133,True,True
Solana,hypercube,GAFAM,10 nodes,Energy,13,3,2,61.79483696313393,61.318109771841,0.4767271912929263,3.9968028886505635e-15,0.007714676738727154,True,True
Solana,hypercube,GAFAM,40 nodes,Energy,13,3,2,60.78604000903659,59.75438639208473,1.0316536169518604,3.3306690738754696e-15,0.016971883952277406,True,True
Solana,hypercube,Gaming,10 nodes,Energy,15,4,3,123.74556688780224,102.29063827076313,21.45492861703913,1.4210854715202004e-14,0.17337937153330032,True,True
Solana,hypercube,PayPal,10 nodes,Energy,13,4,2,39.279900211467215,22.993682399093913,16.28621781237331,7.105427357601002e-15,0.414619633061562,True,True
Solana,hypercube,PayPal,40 nodes,Energy,1,1,0,0.0,0.0,0.0,0.0,,False,False
Solana,hypercube,VISA,10 nodes,Energy,13,4,2,100.0849630910887,60.594634510972675,39.49032858011607,4.973799150320701e-14,0.39456804859062977,True,True
Solana,scale-free,DDoS,10 nodes,Energy,8,4,2,21.353087899897286,5.851994284994207,15.501093614903072,7.105427357601002e-15,0.7259415447345036,True,True
Solana,scale-free,FIFA,10 nodes,Energy,2,2,0,0.09861829910973734,0.0,0.09861829910973734,0.0,1.0,True,False
Solana,scale-free,FIFA,40 nodes,Energy,1,1,0,0.0,0.0,0.0,0.0,,False,False
Solana,scale-free,GAFAM,10 nodes,Energy,2,2,0,0.2648212863200455,0.0,0.2648212863200455,0.0,1.0,True,False
Solana,scale-free,GAFAM,40 nodes,Energy,12,3,2,61.833831207052775,60.53327402988454,1.3005571771682323,4.6629367034256575e-15,0.02103310035590825,True,True
Solana,scale-free,Gaming,10 nodes,Energy,2,2,0,4.07389479217294,0.0,4.07389479217294,0.0,1.0,True,False
Solana,scale-free,PayPal,10 nodes,Energy,9,5,3,113.6597154974968,100.13727092722408,13.522444570272729,3.552713678800501e-15,0.11897306368473658,True,True
Solana,scale-free,VISA,10 nodes,Energy,14,6,3,82.10695565129328,77.3530868354047,4.753868815888571,9.769962616701378e-15,0.057898490793863604,True,True
Solana,torus,DDoS,10 nodes,Energy,13,3,2,16.700341183041488,14.131108091277822,2.569233091763671,5.329070518200751e-15,0.15384314988562162,True,True
Solana,torus,FIFA,10 nodes,Energy,10,3,2,17.514833160600258,10.906003789755603,6.608829370844659,4.440892098500626e-15,0.37732756631169445,True,True
Solana,torus,GAFAM,10 nodes,Energy,13,3,2,64.12136049291588,48.950652958192094,15.170707534723794,5.329070518200751e-15,0.2365936626750122,True,True
Solana,torus,GAFAM,40 nodes,Energy,13,3,2,57.15965585093767,13.693477603959952,43.466178246977705,1.4210854715202004e-14,0.7604345687512509,True,True
Solana,torus,Gaming,10 nodes,Energy,12,3,2,56.74600900708593,54.1891398058367,2.556869201249232,3.9968028886505635e-15,0.045058132650878636,True,True
Solana,torus,PayPal,10 nodes,Energy,11,3,2,107.02918770492954,97.25538351423143,9.773804190698133,1.7763568394002505e-14,0.09131905417841428,True,True
Solana,torus,PayPal,40 nodes,Energy,1,1,0,0.0,0.0,0.0,0.0,,False,False
Solana,torus,VISA,10 nodes,Energy,15,4,3,231.8009220494889,168.88621749412383,62.914704555365056,7.105427357601002e-15,0.27141697280191546,True,True
Solana,torus,VISA,40 nodes,Energy,1,1,0,0.0,0.0,0.0,0.0,,False,False
